C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2018-04-06T00:00:00.000Z,-1,1,0.16983962694079519,0.14300672707567716,1244672,1068862,0.15333035588264465,0.010031244717538357,0.36136242747306824,49.11722882657442
2018-04-07T00:00:00.000Z,-1,1,0.2967424593469534,0.1902353295877986,1244672,984016,0.28794756531715393,0.073038071,0.5322327017784119,10.216914247130306
2018-04-08T00:00:00.000Z,-1,1,0.322013451,0.21035876425724187,1244672,1016698,0.319083035,0.1645975112915039,0.561861515,0.7237667453305929
2018-04-09T00:00:00.000Z,-1,1,0.3584680703847368,0.15063475342887908,1244672,1017130,0.35056424140930176,0.2035323828458786,0.5452169179916382,3.0240570971512852
2018-04-10T00:00:00.000Z,-1,1,0.27613455135060966,0.19962936275645593,1244672,1004878,0.27638736367225647,0.009557945,0.5097275972366333,6.3742212065355535
2018-04-11T00:00:00.000Z,-1,1,0.24983496793900478,0.13394386647836828,1244672,1067269,0.2410443276166916,0.093305215,0.4202037453651428,54.19637773882131
2018-04-12T00:00:00.000Z,-1,1,0.29237797410853217,0.1779421515683842,1244672,1024016,0.27564674615859985,0.074013159,0.5240572094917297,19.028714378942887
2018-04-13T00:00:00.000Z,-1,0.9349904656410217,0.3066628891655787,0.19064998502179495,1244672,1016469,0.3038936257362366,0.1367989033460617,0.5413819551467896,0.031112649702239047
2018-04-14T00:00:00.000Z,-1,1,0.2678869063879055,0.18809021373263457,1244672,993165,0.26436781883239746,0.021610554307699203,0.5112466812133789,36.02444464766482
2018-04-15T00:00:00.000Z,-1,1,0.2550754525042315,0.19868383799761224,1244672,1004773,0.2484361082315445,-0.001725923,0.5046584010124207,12.926273139946629
2018-04-16T00:00:00.000Z,-1,1,0.05052967,0.066222627,1244672,1067526,0.032601311802864075,-0.003637009,0.11253504455089569,95.26774524968005
2018-04-17T00:00:00.000Z,-1,1,0.090216639,0.1286957285816723,1244672,1128622,0.039603959769010544,-0.004363968,0.27765029668807983,93.31064196467037
2018-04-18T00:00:00.000Z,-1,1,0.2831520026281449,0.22586600360276088,1244672,1022451,0.29463115334510803,-0.011062254,0.5660936832427979,20.86706476885621
2018-04-19T00:00:00.000Z,-1,1,0.35827873624239487,0.2533747742743828,1244672,1067247,0.3456402122974396,0.039698682725429535,0.6965602040290833,33.064111596449614
2018-04-20T00:00:00.000Z,-1,1,0.3125997421170981,0.22746209062263475,1244672,1004875,0.3093447983264923,0.010670582763850689,0.5920954346656799,9.082682435560105
2018-04-21T00:00:00.000Z,-1,1,0.4030058984463861,0.20443283860970776,1244672,1067511,0.4158995747566223,0.1387815773487091,0.655520499,14.496982970292649
2018-04-22T00:00:00.000Z,-1,1,0.43184597413645287,0.2582822405040354,1244672,983815,0.4495491683483124,0.10134776681661606,0.75,6.290419655213514
2018-04-23T00:00:00.000Z,-1,1,0.3322357267682925,0.2679094872505228,1244672,1016510,0.32625317573547363,0.032299742102622986,0.6725811958312988,16.48959949509546
2018-04-24T00:00:00.000Z,-1,1,0.22026618172823703,0.20519780333616439,1244672,1009806,0.18318966031074524,-0.000634357,0.5086429119110107,59.40578883278103
2018-04-25T00:00:00.000Z,-1,1,0.26856361616951646,0.2527410868743584,1244672,1032630,0.25007864832878113,-0.016317487,0.6028158664703369,37.48549815602666
2018-04-26T00:00:00.000Z,-1,1,0.38888971919573784,0.23620407207670518,1244672,1066993,0.3859522044658661,0.074639969,0.6999372243881226,20.71094501882616
2018-04-27T00:00:00.000Z,-1,1,0.3543395997492514,0.2853755824620912,1244672,1010330,0.34887275099754333,0.009798525,0.7293844223022461,27.919451058709143
2018-04-28T00:00:00.000Z,-1,1,0.3705979202955099,0.29644991752877975,1244672,1016767,0.38121548295021057,0.023253594,0.7393814325332642,12.753998376516417
2018-04-29T00:00:00.000Z,-1,1,0.45282917824509883,0.22455382290514014,1244672,992904,0.47789114713668823,0.15127478539943695,0.7213872671127319,21.293015792316826
2018-04-30T00:00:00.000Z,-1,1,0.3919423042238289,0.2884463536774538,1244672,1004913,0.4254545569419861,0.047619049,0.7164841890335083,0.6331357738395524
2018-05-01T00:00:00.000Z,-1,1,0.49649863829054963,0.19668854145233022,1244672,1067281,0.5287708640098572,0.21458733081817627,0.725806475,8.257465148
2018-05-02T00:00:00.000Z,-1,1,0.5009653435756155,0.24790359738271844,1244672,983773,0.5357357263565063,0.18518517911434174,0.795643151,9.663509633996325
2018-05-03T00:00:00.000Z,-1,1,0.43583010830981506,0.2635765680206314,1244672,1016512,0.46920493245124817,0.10895975679159164,0.7478849291801453,17.163832398316867
2018-05-04T00:00:00.000Z,-1,1,0.542069449,0.22061070436212452,1244672,993123,0.5731251835823059,0.2300177663564682,0.8041958212852478,2.7477747874171494
2018-05-05T00:00:00.000Z,-1,1,0.38669032413077087,0.2796955129140543,1244672,1004775,0.41655629873275757,-0.014705882,0.7162554264068604,8.143911762131177
2018-05-06T00:00:00.000Z,-1,1,0.4972165278027483,0.22469102551857975,1244672,1066941,0.5257359147071838,0.18615752458572388,0.7763975262641907,15.75808384581188
